X1,Y1,sigma_xx,sigma_yy,sigma_zz,sigma_xy,,X,Y,u_x,u_y,|u|
6.208458743,2.714438498,-4.009908176,-4.189982032,-2.459967062,1.929560537,,6.23E+00,1.65E+00,2.78E-04,-9.43E-04,9.84E-04
9.573113866,1.767505965,-4.017844822,-4.18081419,-2.459597704,0.083046705,,6.23E+00,1.65E+00,2.78E-04,-9.43E-04,9.84E-04
5.149753108,3.212780365,-3.549136869,-4.649281216,-2.459525425,1.712546425,,6.23E+00,1.75E+00,2.77E-04,-9.75E-04,1.01E-03
3.24119385,3.693700257,-2.699632576,-5.496024996,-2.458697272,-0.282865993,,6.23E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
4.673509214,3.426677774,-3.27321794,-4.915648943,-2.456660065,1.509648268,,6.23E+00,1.85E+00,2.73E-04,-1.00E-03,1.04E-03
7.885648015,1.95862686,-5.481632108,-2.705473114,-2.456131567,1.554778969,,6.24E+00,1.95E+00,2.67E-04,-1.03E-03,1.06E-03
5.41905812,3.088261811,-3.672269779,-4.499763528,-2.451609992,1.77163532,,6.24E+00,1.95E+00,2.67E-04,-1.03E-03,1.06E-03
8.76701191,1.793928564,-4.424414656,-3.741347298,-2.449728586,0.147067394,,6.25E+00,2.87E+00,1.81E-04,-1.30E-03,1.32E-03
8.327887655,1.828786293,-4.909274995,-3.236428029,-2.443710907,0.455279625,,6.25E+00,2.80E+00,2.07E-04,-1.30E-03,1.32E-03
0.882552687,3.662877457,-2.035896322,-6.08488968,-2.436235801,-0.070123465,,6.26E+00,2.73E+00,2.29E-04,-1.30E-03,1.32E-03
8.273213198,1.837011795,-4.987441824,-3.125596655,-2.433911544,0.538198897,,6.26E+00,1.70E+00,2.77E-04,-9.52E-04,9.92E-04
4.248578859,3.588365539,-2.898195681,-5.213709428,-2.433571533,1.000634455,,6.26E+00,1.70E+00,2.77E-04,-9.52E-04,9.92E-04
11.19205943,1.74142915,-3.446512215,-4.65846989,-2.431494632,0.093361024,,6.26E+00,2.66E+00,2.48E-04,-1.29E-03,1.31E-03
3.370284522,3.699295953,-2.706655342,-5.367180701,-2.422150813,-0.248237231,,6.26E+00,2.66E+00,2.48E-04,-1.29E-03,1.31E-03
4.600661656,3.463101553,-3.206558322,-4.865740182,-2.421689551,1.454144078,,6.26E+00,1.59E+00,2.78E-04,-9.16E-04,9.58E-04
11.30399253,1.74142915,-3.406199623,-4.659006928,-2.419561965,0.089194855,,6.26E+00,1.59E+00,2.78E-04,-9.16E-04,9.58E-04
4.147517341,3.619646089,-2.810937474,-5.233120014,-2.413217247,0.805199492,,6.26E+00,2.58E+00,2.64E-04,-1.28E-03,1.30E-03
4.012601934,3.64874306,-2.733437645,-5.305911684,-2.411804799,0.523945671,,6.26E+00,2.58E+00,2.64E-04,-1.28E-03,1.30E-03
6.025768203,2.80782922,-3.908607696,-4.130548273,-2.411746791,1.878326652,,6.26E+00,1.52E+00,2.76E-04,-8.88E-04,9.30E-04
7.39449406,2.132084755,-3.84763337,-4.155032525,-2.400799769,2.082119454,,6.26E+00,1.44E+00,2.74E-04,-8.57E-04,9.00E-04
5.961086565,2.840170039,-3.874445173,-4.123831834,-2.399483102,1.862157623,,6.26E+00,1.80E+00,2.75E-04,-9.82E-04,1.02E-03
4.969926528,3.305062051,-3.428526885,-4.567384954,-2.398773552,1.649990274,,6.26E+00,1.80E+00,2.75E-04,-9.82E-04,1.02E-03
8.581621361,1.811375432,-4.5057803,-3.451848729,-2.387288709,0.213794967,,6.26E+00,1.36E+00,2.70E-04,-8.25E-04,8.69E-04
7.628255363,2.005524793,-3.561237231,-4.374505182,-2.380722724,2.082517099,,6.26E+00,1.36E+00,2.70E-04,-8.25E-04,8.69E-04
6.97655282,2.352388567,-4.046652478,-3.8825589,-2.378763413,2.042991922,,6.26E+00,2.51E+00,2.76E-04,-1.26E-03,1.29E-03
4.898790732,3.340629949,-3.381652349,-4.546968203,-2.378586165,1.621626465,,6.26E+00,2.44E+00,2.85E-04,-1.24E-03,1.27E-03
5.773181131,2.932395425,-3.780536142,-4.138484202,-2.375706103,1.820170515,,6.26E+00,2.29E+00,2.92E-04,-1.18E-03,1.22E-03
1.361336576,3.675328914,-2.041749542,-5.863772584,-2.371656638,-0.114949942,,6.26E+00,2.29E+00,2.92E-04,-1.18E-03,1.22E-03
3.466106179,3.706640309,-2.69206788,-5.205338844,-2.369222017,-0.206420281,,6.26E+00,2.36E+00,2.90E-04,-1.21E-03,1.25E-03
9.089794538,1.791044035,-4.125722283,-3.767308467,-2.367909225,0.082099654,,6.26E+00,2.36E+00,2.90E-04,-1.21E-03,1.25E-03
5.247115751,3.181630971,-3.545499155,-4.343388299,-2.366666236,1.719315729,,6.27E+00,1.19E+00,2.58E-04,-7.46E-04,7.90E-04
5.70694304,2.96551447,-3.744063244,-4.132730449,-2.363038108,1.804888639,,6.27E+00,1.19E+00,2.58E-04,-7.46E-04,7.90E-04
6.85552306,2.41517639,-4.051202211,-3.822183863,-2.362015822,2.021120296,,6.27E+00,2.21E+00,2.90E-04,-1.15E-03,1.18E-03
5.513885737,3.057113844,-3.659214683,-4.207843452,-2.36011744,1.769534872,,6.27E+00,1.90E+00,2.70E-04,-1.01E-03,1.04E-03
7.146421666,2.268539186,-3.981807485,-3.883697182,-2.3596514,2.052231496,,6.27E+00,1.90E+00,2.70E-04,-1.01E-03,1.04E-03
9.3745666,1.784749834,-3.985659365,-3.872599168,-2.35747756,0.072686996,,6.27E+00,2.13E+00,2.83E-04,-1.11E-03,1.14E-03
7.236414488,2.222341596,-3.934509664,-3.917580708,-2.355627112,2.0562478,,6.27E+00,2.00E+00,2.63E-04,-1.03E-03,1.07E-03
6.732507534,2.477159564,-4.045451674,-3.795584818,-2.352310948,1.998735476,,6.27E+00,2.00E+00,2.63E-04,-1.03E-03,1.07E-03
5.177651493,3.2163631,-3.50624083,-4.333621865,-2.351958808,1.701180324,,6.27E+00,2.05E+00,2.72E-04,-1.06E-03,1.10E-03
1.827827345,3.683975105,-2.126062744,-5.712032782,-2.351428658,-0.167896398,,6.27E+00,2.05E+00,2.72E-04,-1.06E-03,1.10E-03
8.647252807,1.811375432,-4.393786415,-3.439027783,-2.349844259,0.174595158,,6.27E+00,9.71E-01,2.33E-04,-6.39E-04,6.80E-04
9.164796672,1.791044035,-4.068155351,-3.764150202,-2.349691666,0.075903025,,6.28E+00,7.55E-01,2.00E-04,-5.18E-04,5.55E-04
5.44605374,3.091029843,-3.621958258,-4.201669876,-2.34708844,1.754353102,,6.28E+00,5.39E-01,1.56E-04,-3.85E-04,4.16E-04
2.275360146,3.69373572,-2.251301165,-5.538614775,-2.336974782,-0.224717444,,6.28E+00,5.39E-01,1.56E-04,-3.85E-04,4.16E-04
3.538839111,3.710282687,-2.681313653,-5.107400173,-2.336614148,-0.161818222,,6.29E+00,3.24E-01,1.02E-04,-2.40E-04,2.61E-04
8.675310596,1.811375432,-4.349806918,-3.433157284,-2.334889261,0.160449242,,6.29E+00,3.24E-01,1.02E-04,-2.40E-04,2.61E-04
10.32300931,1.76848359,-3.61669923,-4.165273668,-2.33459187,0.094620779,,6.29E+00,1.75E+00,2.75E-04,-9.60E-04,9.99E-04
2.701323197,3.703176951,-2.414067812,-5.36530896,-2.333813032,-0.274856482,,6.29E+00,1.75E+00,2.75E-04,-9.60E-04,9.99E-04
8.129931075,1.873269513,-5.128543788,-2.63867122,-2.330164502,0.824317373,,6.29E+00,1.64E+00,2.77E-04,-9.26E-04,9.67E-04
3.7678445,3.697602941,-2.663343103,-5.1005301,-2.329161961,0.0856807,,6.29E+00,1.08E-01,3.69E-05,-8.32E-05,9.10E-05
10.36950883,1.76848359,-3.594502607,-4.165613314,-2.328034776,0.094907621,,6.29E+00,1.85E+00,2.72E-04,-9.88E-04,1.02E-03
3.107893064,3.712411865,-2.576073613,-5.178900039,-2.326492096,-0.289953557,,6.29E+00,1.85E+00,2.72E-04,-9.88E-04,1.02E-03
8.085507974,1.885086207,-5.208443653,-2.542710498,-2.325346245,0.961372432,,6.30E+00,1.95E+00,2.66E-04,-1.02E-03,1.05E-03
10.65070073,1.764512339,-3.495245629,-4.239072932,-2.320295568,0.096183088,,6.31E+00,2.84E+00,1.85E-04,-1.27E-03,1.28E-03
8.06975089,1.894362186,-5.21281346,-2.466726645,-2.303862032,0.99572126,,6.31E+00,2.77E+00,2.10E-04,-1.27E-03,1.28E-03
8.745471115,1.811375432,-4.252452698,-3.422827411,-2.302584033,0.132041541,,6.32E+00,2.70E+00,2.31E-04,-1.26E-03,1.28E-03
6.615381963,2.54132926,-3.998729334,-3.672572026,-2.301390408,1.961867235,,6.32E+00,2.70E+00,2.31E-04,-1.26E-03,1.28E-03
10.90120527,1.763326298,-3.396514378,-4.262058908,-2.297571986,0.092958957,,6.32E+00,2.63E+00,2.50E-04,-1.25E-03,1.28E-03
7.543408331,2.065302896,-3.626974475,-4.017722015,-2.293408947,2.03488758,,6.32E+00,2.55E+00,2.65E-04,-1.24E-03,1.27E-03
7.854656232,1.991179725,-5.311374519,-2.322309797,-2.290105295,1.56273141,,6.32E+00,2.55E+00,2.65E-04,-1.24E-03,1.27E-03
8.302314581,1.84748243,-4.734841503,-2.88799768,-2.286851755,0.437759302,,6.32E+00,2.48E+00,2.76E-04,-1.22E-03,1.25E-03
3.907602849,3.689184414,-2.651839246,-4.958390963,-2.283069062,0.319320882,,6.32E+00,1.79E+00,2.73E-04,-9.67E-04,1.00E-03
3.634962669,3.717213826,-2.649750965,-4.925029671,-2.272434191,-0.084004525,,6.32E+00,1.79E+00,2.73E-04,-9.67E-04,1.00E-03
12.86746922,1.749286745,-3.044310847,-4.519922289,-2.269269941,0.007421215,,6.32E+00,1.79E+00,2.73E-04,-9.67E-04,1.00E-03
10.72859887,1.770835167,-3.413057044,-4.125706974,-2.261629205,0.092591083,,6.32E+00,1.79E+00,2.73E-04,-9.67E-04,1.00E-03
6.496169195,2.604814633,-3.947632324,-3.582852142,-2.25914534,1.926689395,,6.32E+00,1.79E+00,2.73E-04,-9.67E-04,1.00E-03
12.25334458,1.753975755,-3.067617025,-4.434957112,-2.250772241,0.040544483,,6.32E+00,1.79E+00,2.73E-04,-9.67E-04,1.00E-03
9.838749901,1.788789418,-3.694490998,-3.797542551,-2.247610065,0.07636385,,6.32E+00,2.26E+00,2.88E-04,-1.15E-03,1.19E-03
8.420547078,1.838605653,-4.500437867,-2.99020694,-2.247193442,0.293756063,,6.32E+00,2.26E+00,2.88E-04,-1.15E-03,1.19E-03
12.55562988,1.75304442,-3.035675826,-4.451982594,-2.246297526,0.024425751,,6.32E+00,2.33E+00,2.88E-04,-1.18E-03,1.21E-03
3.500938614,3.727403866,-2.633066322,-4.829081381,-2.238644311,-0.186527409,,6.32E+00,1.69E+00,2.76E-04,-9.35E-04,9.75E-04
7.169341446,2.273966851,-3.89296212,-3.558875425,-2.235551264,2.005357979,,6.32E+00,2.40E+00,2.84E-04,-1.20E-03,1.24E-03
3.863904683,3.704189142,-2.623375804,-4.816158433,-2.231860271,0.2379164,,6.32E+00,2.40E+00,2.84E-04,-1.20E-03,1.24E-03
7.226772531,2.245251308,-3.859903367,-3.564349462,-2.227275849,2.004186044,,6.32E+00,1.90E+00,2.68E-04,-9.95E-04,1.03E-03
6.376839855,2.667429292,-3.891251659,-3.511602515,-2.220856252,1.892356413,,6.32E+00,1.58E+00,2.76E-04,-8.99E-04,9.41E-04
11.98646436,1.760509978,-3.069261733,-4.316676601,-2.2157815,0.052918604,,6.32E+00,1.58E+00,2.76E-04,-8.99E-04,9.41E-04
10.04027329,1.789068318,-3.592150951,-3.793410181,-2.21566834,0.080617669,,6.32E+00,2.00E+00,2.61E-04,-1.02E-03,1.05E-03
0.573992664,3.691202071,-1.782996647,-5.570947921,-2.20618337,-0.040954516,,6.32E+00,2.00E+00,2.61E-04,-1.02E-03,1.05E-03
7.943238477,1.95862686,-5.224340845,-2.129495922,-2.20615103,1.32668774,,6.32E+00,2.18E+00,2.85E-04,-1.11E-03,1.15E-03
11.72776367,1.764303302,-3.10393513,-4.247732553,-2.205500305,0.064142621,,6.32E+00,1.51E+00,2.75E-04,-8.71E-04,9.14E-04
7.302720722,2.208426352,-3.800563335,-3.548270006,-2.204650002,1.996097675,,6.32E+00,1.43E+00,2.73E-04,-8.42E-04,8.85E-04
7.093684291,2.318578921,-3.895657965,-3.420007908,-2.194699762,1.98579067,,6.32E+00,1.43E+00,2.73E-04,-8.42E-04,8.85E-04
10.54051407,1.782910691,-3.404687944,-3.907087744,-2.193532706,0.088517178,,6.32E+00,2.05E+00,2.70E-04,-1.05E-03,1.08E-03
8.20450919,1.871107485,-4.787910631,-2.522405128,-2.193094728,0.564525841,,6.33E+00,2.10E+00,2.77E-04,-1.07E-03,1.11E-03
6.25540388,2.729447502,-3.835011483,-3.472277085,-2.19218657,1.860609222,,6.33E+00,2.10E+00,2.77E-04,-1.07E-03,1.11E-03
9.685909228,1.799760952,-3.680634646,-3.60027422,-2.18427266,0.067222687,,6.33E+00,1.29E+00,2.66E-04,-7.85E-04,8.29E-04
4.489179862,3.550219234,-3.03910238,-4.236355666,-2.182637414,1.356971318,,6.33E+00,1.29E+00,2.66E-04,-7.85E-04,8.29E-04
4.319018895,3.614124723,-2.876830457,-4.371745628,-2.174572825,1.14202837,,6.34E+00,1.08E+00,2.46E-04,-6.85E-04,7.28E-04
7.633526359,2.032263268,-3.430874844,-3.782832066,-2.164112073,1.968529494,,6.34E+00,1.08E+00,2.46E-04,-6.85E-04,7.28E-04
6.13295611,2.792285282,-3.771524447,-3.428199677,-2.159917237,1.82819128,,6.34E+00,8.63E-01,2.17E-04,-5.73E-04,6.13E-04
4.656521648,3.485374981,-3.156438404,-4.030616904,-2.156116592,1.488599528,,6.34E+00,8.63E-01,2.17E-04,-5.73E-04,6.13E-04
7.505783552,2.105507796,-3.592021776,-3.588366217,-2.154116398,1.968660678,,6.35E+00,6.47E-01,1.79E-04,-4.48E-04,4.82E-04
7.568536213,2.070827689,-3.514708521,-3.657308477,-2.151605099,1.964594539,,6.35E+00,6.47E-01,1.79E-04,-4.48E-04,4.82E-04
10.76665552,1.784915782,-3.290240348,-3.872329575,-2.148770977,0.086078266,,6.35E+00,1.85E+00,2.70E-04,-9.75E-04,1.01E-03
3.763803657,3.730448061,-2.584709311,-4.565082766,-2.144937623,0.068121984,,6.35E+00,1.85E+00,2.70E-04,-9.75E-04,1.01E-03
6.00838636,2.854567637,-3.711980495,-3.415659434,-2.138291979,1.799444976,,6.35E+00,1.95E+00,2.64E-04,-1.00E-03,1.04E-03
4.804520385,3.422851134,-3.235761353,-3.890114394,-2.137762724,1.561705583,,6.35E+00,4.31E-01,1.30E-04,-3.11E-04,3.37E-04
0.692255271,3.700842118,-1.723872468,-5.397214882,-2.136326205,-0.048861338,,6.35E+00,4.31E-01,1.30E-04,-3.11E-04,3.37E-04
10.871363,1.784915782,-3.246302293,-3.872871285,-2.135752073,0.084590305,,6.35E+00,1.74E+00,2.74E-04,-9.42E-04,9.81E-04
4.072478759,3.689844669,-2.646772366,-4.44004086,-2.126043968,0.65105274,,6.35E+00,1.74E+00,2.74E-04,-9.42E-04,9.81E-04
7.623299995,2.043445798,-3.424769696,-3.659952137,-2.12541655,1.948817638,,6.36E+00,1.63E+00,2.76E-04,-9.09E-04,9.50E-04
0.267890269,3.701266801,-1.683359801,-5.388153895,-2.121454109,-0.018165153,,6.36E+00,2.16E-01,7.07E-05,-1.62E-04,1.77E-04
4.950107418,3.359531586,-3.295892931,-3.758613875,-2.116352042,1.608749128,,6.36E+00,2.16E-01,7.07E-05,-1.62E-04,1.77E-04
5.882655056,2.917560401,-3.649858094,-3.401985028,-2.115552936,1.771526816,,6.36E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
9.441507187,1.813201663,-3.69078159,-3.359647053,-2.115128593,0.056171765,,6.37E+00,2.81E+00,1.88E-04,-1.23E-03,1.25E-03
9.915084414,1.805484975,-3.520467103,-3.497599947,-2.105420115,0.069890829,,6.38E+00,2.74E+00,2.12E-04,-1.23E-03,1.25E-03
10.2004578,1.800473067,-3.425720507,-3.589061241,-2.104434524,0.078007198,,6.38E+00,2.74E+00,2.12E-04,-1.23E-03,1.25E-03
5.75477978,2.980010162,-3.594310562,-3.419639444,-2.104185002,1.747752501,,6.38E+00,2.67E+00,2.33E-04,-1.23E-03,1.25E-03
5.089757481,3.296586541,-3.345842971,-3.657717179,-2.101068045,1.640345732,,6.38E+00,1.90E+00,2.67E-04,-9.81E-04,1.02E-03
9.958046868,1.805544434,-3.499761743,-3.496848465,-2.098983062,0.070943929,,6.38E+00,1.90E+00,2.67E-04,-9.81E-04,1.02E-03
8.056019539,1.916780216,-5.01137226,-1.976785788,-2.096447414,0.925495293,,6.38E+00,2.59E+00,2.51E-04,-1.22E-03,1.25E-03
11.48851649,1.781552692,-3.045093743,-3.935939103,-2.094309854,0.068845292,,6.38E+00,2.00E+00,2.59E-04,-1.01E-03,1.04E-03
5.227134018,3.232963873,-3.392892009,-3.581170767,-2.092218833,1.664527799,,6.38E+00,2.00E+00,2.59E-04,-1.01E-03,1.04E-03
5.625763432,3.043399146,-3.537467112,-3.43123132,-2.09060953,1.724598123,,6.38E+00,2.52E+00,2.65E-04,-1.21E-03,1.24E-03
5.494574094,3.106229799,-3.487899814,-3.473619681,-2.088455849,1.704799806,,6.38E+00,2.52E+00,2.65E-04,-1.21E-03,1.24E-03
7.66292461,2.025915069,-3.343617521,-3.615160028,-2.087633265,1.927098369,,6.38E+00,2.05E+00,2.68E-04,-1.03E-03,1.07E-03
3.942971571,3.718805844,-2.572624129,-4.381566023,-2.086257046,0.380793606,,6.38E+00,2.23E+00,2.84E-04,-1.12E-03,1.15E-03
5.36195959,3.169897404,-3.438009341,-3.512844686,-2.085256208,1.684548496,,6.38E+00,2.23E+00,2.84E-04,-1.12E-03,1.15E-03
7.988082024,1.948492025,-5.085573411,-1.862226947,-2.084340107,1.152308485,,6.38E+00,2.30E+00,2.85E-04,-1.15E-03,1.18E-03
7.702261078,2.005524793,-3.269287156,-3.631530629,-2.070245336,1.915581726,,6.38E+00,2.37E+00,2.82E-04,-1.17E-03,1.20E-03
0.490860239,3.709597009,-1.635533163,-5.238190195,-2.062117008,-0.033079863,,6.38E+00,2.10E+00,2.74E-04,-1.06E-03,1.09E-03
6.903061274,2.433254431,-3.844831039,-3.028079912,-2.061873285,1.923011035,,6.38E+00,2.45E+00,2.75E-04,-1.19E-03,1.22E-03
1.059624946,3.713925277,-1.687621307,-5.162771746,-2.055117916,-0.076559156,,6.38E+00,2.45E+00,2.75E-04,-1.19E-03,1.22E-03
6.83705994,2.46766487,-3.839684728,-2.994036159,-2.050116266,1.911970612,,6.38E+00,2.15E+00,2.79E-04,-1.08E-03,1.12E-03
2.957803393,3.750294255,-2.325277459,-4.506097458,-2.049412475,-0.268139365,,6.38E+00,2.15E+00,2.79E-04,-1.08E-03,1.12E-03
2.85500142,3.747629537,-2.272354111,-4.557531164,-2.048965583,-0.263142011,,6.38E+00,1.79E+00,2.72E-04,-9.53E-04,9.91E-04
3.254308732,3.757205787,-2.468743206,-4.360576392,-2.048795879,-0.25658919,,6.38E+00,1.79E+00,2.72E-04,-9.53E-04,9.91E-04
1.179040933,3.717518123,-1.687815291,-5.098591122,-2.035921924,-0.086323792,,6.39E+00,1.68E+00,2.75E-04,-9.17E-04,9.57E-04
7.337910484,2.213608418,-3.67354723,-3.103740409,-2.033186292,1.924212867,,6.39E+00,1.68E+00,2.75E-04,-9.17E-04,9.57E-04
3.354106024,3.761531702,-2.498198598,-4.269256692,-2.030236587,-0.236602678,,6.39E+00,1.57E+00,2.75E-04,-8.83E-04,9.25E-04
6.661851255,2.556565893,-3.814184467,-2.949051542,-2.028970803,1.881790845,,6.39E+00,1.57E+00,2.75E-04,-8.83E-04,9.25E-04
2.437155104,3.739577296,-2.054977919,-4.707651857,-2.028788933,-0.222028127,,6.39E+00,1.50E+00,2.74E-04,-8.55E-04,8.98E-04
2.544596014,3.742301546,-2.103687709,-4.658033691,-2.02851642,-0.233879132,,6.39E+00,1.50E+00,2.74E-04,-8.55E-04,8.98E-04
7.074933827,2.352111301,-3.790449096,-2.95199308,-2.022732653,1.92126183,,6.39E+00,1.36E+00,2.69E-04,-8.02E-04,8.46E-04
1.537001076,3.723536928,-1.74580774,-4.992493597,-2.021490401,-0.119693565,,6.40E+00,1.19E+00,2.56E-04,-7.26E-04,7.70E-04
1.997612284,3.731282924,-1.875114205,-4.855986906,-2.019330333,-0.169901676,,6.40E+00,1.95E+00,2.62E-04,-9.87E-04,1.02E-03
1.654028879,3.726031771,-1.768825431,-4.948277613,-2.015130913,-0.131497865,,6.40E+00,1.95E+00,2.62E-04,-9.87E-04,1.02E-03
3.859107758,3.74317991,-2.528396485,-4.18837527,-2.015031527,0.222114049,,6.41E+00,9.71E-01,2.32E-04,-6.22E-04,6.64E-04
2.110257081,3.734099331,-1.910822019,-4.805691321,-2.014954002,-0.182779047,,6.41E+00,9.71E-01,2.32E-04,-6.22E-04,6.64E-04
7.208970966,2.284151454,-3.737069301,-2.97920571,-2.014882503,1.920554769,,6.41E+00,1.85E+00,2.69E-04,-9.60E-04,9.97E-04
8.258053937,1.880084082,-4.420292051,-2.270496867,-2.007236675,0.400776861,,6.41E+00,7.55E-01,1.99E-04,-5.06E-04,5.44E-04
11.25655763,1.796302011,-3.012597979,-3.669270633,-2.004560583,0.07144036,,6.41E+00,7.55E-01,1.99E-04,-5.06E-04,5.44E-04
8.60916007,1.851404576,-3.95978482,-2.704649401,-1.999330266,0.131634005,,6.42E+00,1.74E+00,2.73E-04,-9.28E-04,9.68E-04
6.601227323,2.591743664,-3.776424968,-2.84960121,-1.987807853,1.859457649,,6.42E+00,5.39E-01,1.55E-04,-3.77E-04,4.08E-04
9.129086452,1.835387826,-3.658210408,-2.96468394,-1.986868304,0.048090032,,6.42E+00,1.62E+00,2.74E-04,-8.92E-04,9.33E-04
7.49667618,2.133929848,-3.507224883,-3.112663784,-1.9859666,1.891310141,,6.42E+00,1.62E+00,2.74E-04,-8.92E-04,9.33E-04
7.929151154,1.991179725,-5.064300891,-1.551032839,-1.984600119,1.271361689,,6.42E+00,3.24E-01,1.02E-04,-2.35E-04,2.56E-04
8.012087413,1.948492025,-4.987852289,-1.607818659,-1.978701284,1.022757086,,6.43E+00,1.08E-01,3.68E-05,-8.16E-05,8.95E-05
9.466526999,1.830648531,-3.522540169,-3.045627758,-1.970450378,0.047566723,,6.43E+00,1.08E-01,3.68E-05,-8.16E-05,8.95E-05
10.47366802,1.813402096,-3.201348236,-3.357900734,-1.967774691,0.074809257,,6.43E+00,2.00E+00,2.57E-04,-9.91E-04,1.02E-03
9.546704856,1.830648531,-3.484278517,-3.045330564,-1.958882724,0.049002655,,6.43E+00,2.00E+00,2.57E-04,-9.91E-04,1.02E-03
6.423375354,2.682125508,-3.714957226,-2.801075068,-1.954809688,1.820089282,,6.43E+00,2.00E+00,2.57E-04,-9.91E-04,1.02E-03
8.365505453,1.873155067,-4.161923914,-2.351938582,-1.954158749,0.263471782,,6.43E+00,2.00E+00,2.57E-04,-9.91E-04,1.02E-03
9.580981312,1.830648531,-3.468138376,-3.04516117,-1.953989864,0.049727746,,6.43E+00,2.00E+00,2.57E-04,-9.91E-04,1.02E-03
8.932908459,1.844287246,-3.699372421,-2.809783618,-1.952746812,0.057483527,,6.43E+00,2.05E+00,2.65E-04,-1.02E-03,1.05E-03
8.740770347,1.851404576,-3.793653754,-2.690557322,-1.945263323,0.086420975,,6.43E+00,2.05E+00,2.65E-04,-1.02E-03,1.05E-03
7.359725603,2.214503975,-3.604944299,-2.872358619,-1.943190875,1.885437127,,6.43E+00,2.10E+00,2.72E-04,-1.04E-03,1.08E-03
6.927751867,2.437505398,-3.76336953,-2.71276417,-1.94284011,1.884187911,,6.43E+00,2.10E+00,2.72E-04,-1.04E-03,1.08E-03
9.666692057,1.830648531,-3.428556049,-3.04505264,-1.942082607,0.051761483,,6.44E+00,2.15E+00,2.77E-04,-1.06E-03,1.10E-03
7.06114243,2.370810116,-3.740004688,-2.723312275,-1.938995089,1.8903706,,6.44E+00,2.15E+00,2.77E-04,-1.06E-03,1.10E-03
3.188283602,3.773938275,-2.369683571,-4.067400668,-1.931125272,-0.25338715,,6.44E+00,2.78E+00,1.91E-04,-1.20E-03,1.22E-03
6.361938982,2.715023845,-3.681242477,-2.752907945,-1.930245127,1.802142729,,6.44E+00,2.78E+00,1.91E-04,-1.20E-03,1.22E-03
3.641499259,3.775924011,-2.511295042,-3.917737245,-1.928709686,-0.084756886,,6.44E+00,2.78E+00,1.91E-04,-1.20E-03,1.22E-03
6.823516393,2.491324198,-3.75678226,-2.670335721,-1.928135394,1.869586123,,6.44E+00,2.71E+00,2.15E-04,-1.20E-03,1.22E-03
4.46578904,3.607246512,-2.951751006,-3.448994093,-1.92022353,1.3477648,,6.44E+00,2.71E+00,2.15E-04,-1.20E-03,1.22E-03
6.686916015,2.559624387,-3.740942925,-2.655959592,-1.919070755,1.850023168,,6.44E+00,2.19E+00,2.80E-04,-1.08E-03,1.12E-03
3.02581702,3.772464817,-2.269070397,-4.103363538,-1.911730181,-0.256079114,,6.44E+00,2.19E+00,2.80E-04,-1.08E-03,1.12E-03
3.930562088,3.753491723,-2.494880616,-3.869591847,-1.909341739,0.356149971,,6.44E+00,2.19E+00,2.80E-04,-1.08E-03,1.12E-03
7.614955946,2.078368807,-3.318777751,-3.038936665,-1.907314325,1.83888152,,6.44E+00,2.19E+00,2.80E-04,-1.08E-03,1.12E-03
2.787971568,3.766299652,-2.1320436,-4.221189862,-1.905970038,-0.244735654,,6.44E+00,2.19E+00,2.80E-04,-1.08E-03,1.12E-03
0.443565688,3.730100492,-1.475638519,-4.867599199,-1.902971316,-0.028052663,,6.44E+00,2.19E+00,2.80E-04,-1.08E-03,1.12E-03
7.486921034,2.150906259,-3.471053315,-2.871637698,-1.902807304,1.854754097,,6.44E+00,2.64E+00,2.35E-04,-1.20E-03,1.22E-03
0.76447584,3.731900484,-1.499779188,-4.836171666,-1.900785256,-0.049920274,,6.44E+00,2.64E+00,2.35E-04,-1.20E-03,1.22E-03
0.297973095,3.730100492,-1.465315416,-4.867282852,-1.89977948,-0.018644985,,6.44E+00,2.27E+00,2.82E-04,-1.11E-03,1.15E-03
6.179892259,2.806668462,-3.603394069,-2.721502777,-1.897469054,1.761170528,,6.44E+00,2.27E+00,2.82E-04,-1.11E-03,1.15E-03
3.419177344,3.783946831,-2.456160934,-3.859847689,-1.894802587,-0.210068425,,6.44E+00,2.34E+00,2.80E-04,-1.14E-03,1.17E-03
0.979381433,3.734689662,-1.516543408,-4.78681629,-1.891007909,-0.065664682,,6.44E+00,2.34E+00,2.80E-04,-1.14E-03,1.17E-03
11.03956133,1.81449259,-2.956698488,-3.340685017,-1.889215052,0.069803583,,6.44E+00,2.56E+00,2.52E-04,-1.19E-03,1.21E-03
3.890396441,3.76286106,-2.485723687,-3.807420946,-1.88794339,0.270185788,,6.44E+00,2.56E+00,2.52E-04,-1.19E-03,1.21E-03
4.782831046,3.475704471,-3.139930305,-3.134884875,-1.882444554,1.534958203,,6.44E+00,2.41E+00,2.74E-04,-1.16E-03,1.19E-03
8.282568418,1.888904356,-4.187950855,-2.083935231,-1.881565826,0.322235281,,6.44E+00,2.41E+00,2.74E-04,-1.16E-03,1.19E-03
6.116742286,2.839070005,-3.571793486,-2.699688875,-1.881444708,1.745931673,,6.44E+00,2.49E+00,2.65E-04,-1.17E-03,1.20E-03
2.615997179,3.765163786,-2.019113334,-4.243445087,-1.878767526,-0.227489897,,6.44E+00,2.49E+00,2.65E-04,-1.17E-03,1.20E-03
