X,Y,u_x,u_y,,,X1,Y1,sigma_xx,sigma_yy,sigma_xy
7.53487311,2,0.000193888,-0.000697345,,,11.12089406,1.615863512,-4.409957781,-6.923847372,0.144640797
7.53487311,2,0.000193888,-0.000697345,,,11.1545751,1.522621714,-5.087840922,-8.608914145,0.179399543
7.53487311,2,0.000193888,-0.000697345,,,11.16116311,1.585136175,-4.622286116,-7.479213257,0.154266914
7.53487311,2,0.000193888,-0.000697345,,,11.16374571,0.463637089,-12.57421355,-27.92524972,0.589889229
7.53978375,1.930900745,0.000202047,-0.000692062,,,11.1654111,0.527300658,-12.144208,-26.75369644,0.569826015
7.53978375,1.930900745,0.000202047,-0.000692062,,,11.17425176,0.123239462,-14.83040829,-34.20484771,0.659119667
7.544694391,1.86180149,0.000208787,-0.000685428,,,11.17675868,1.358470682,-6.285398026,-11.58041147,0.243317276
7.544694391,1.86180149,0.000208787,-0.000685428,,,11.17841589,0.314666654,-13.56636984,-30.66977543,0.622529526
7.545947196,2.052603818,0.000194132,-0.000702086,,,11.18135956,1.139347189,-7.870527084,-15.55859613,0.332420477
7.545947196,2.052603818,0.000194132,-0.000702086,,,11.18501034,0.873600855,-9.753336563,-20.40393384,0.438873647
7.549605031,1.792702235,0.000214167,-0.000677466,,,11.18562705,1.890412306,-2.331680938,-1.973252422,0.039186927
7.549605031,1.792702235,0.000214167,-0.000677466,,,11.1860802,0.679942005,-11.09640389,-23.94976051,0.510976092
7.554515671,1.72360298,0.000218246,-0.000668192,,,11.19220682,1.77957041,-3.16111762,-3.970665615,0.079321271
7.554515671,1.72360298,0.000218246,-0.000668192,,,11.19288212,0.026273228,-15.46306519,-35.99502639,0.660018728
7.554515671,1.72360298,0.000218246,-0.000668192,,,11.20582109,1.029455688,-8.645505701,-17.55980868,0.371944287
7.554515671,1.72360298,0.000218246,-0.000668192,,,11.20659939,0.972801644,-9.046818163,-18.59283306,0.394284645
7.554515671,1.72360298,0.000218246,-0.000668192,,,11.20708354,1.976637172,-1.674680146,-0.420554588,0.008278587
7.554515671,1.72360298,0.000218246,-0.000668192,,,11.22230667,1.720190333,-3.594011863,-5.041724424,0.100039379
7.554515671,1.72360298,0.000218246,-0.000668192,,,11.22329732,0.341325697,-13.37842908,-30.17544498,0.596773681
7.557021281,2.105207637,0.000191798,-0.000704105,,,11.2238203,1.386780116,-6.059501787,-11.06826456,0.226420642
7.557021281,2.105207637,0.000191798,-0.000704105,,,11.23148989,0.654504537,-11.25551057,-24.41593632,0.504142273
7.563240642,1.509930335,0.000223727,-0.000632412,,,11.25622859,1.694306177,-3.77480313,-5.508974038,0.108005572
7.568095367,2.157811455,0.000186898,-0.000703362,,,11.26439681,0.153428411,-14.61960222,-33.63820367,0.612796589
7.568095367,2.157811455,0.000186898,-0.000703362,,,11.27612562,1.178668078,-7.55024893,-14.8455137,0.299584143
7.571965612,1.296257691,0.000218905,-0.000583702,,,11.2806707,0.847824069,-9.898078168,-20.87592325,0.421892296
7.571965612,1.296257691,0.000218905,-0.000583702,,,11.29535479,1.890412306,-2.292980028,-1.9733768,0.03769079
7.574463898,1.080010734,0.000204946,-0.000521819,,,11.30119038,0.470348122,-12.49097463,-27.79676246,0.533266992
7.576962184,0.863763778,0.000181962,-0.000445977,,,11.30259328,0.523977165,-12.12626688,-26.81104149,0.518413341
7.576962184,0.863763778,0.000181962,-0.000445977,,,11.30291862,1.516372938,-5.07743023,-8.723807635,0.16959721
7.576962184,0.863763778,0.000181962,-0.000445977,,,11.30846825,1.569033995,-4.686318953,-7.771787388,0.150086977
7.576962184,0.863763778,0.000181962,-0.000445977,,,11.30927823,0.180087454,-14.43665095,-33.14235799,0.588887858
7.576962184,0.863763778,0.000181962,-0.000445977,,,11.3183064,0.37293857,-13.14498445,-29.5881446,0.549886262
7.576962184,0.863763778,0.000181962,-0.000445977,,,11.32318724,1.206977511,-7.328580682,-14.33199384,0.28088169
7.57879925,0.647745234,0.000150203,-0.00035616,,,11.32419502,0.031189208,-15.42150122,-35.88836747,0.597709803
7.579169452,2.210415274,0.000179452,-0.000699821,,,11.32488698,0.624495577,-11.432228,-24.96532842,0.481527274
7.579169452,2.210415274,0.000179452,-0.000699821,,,11.32529235,1.411139479,-5.842895297,-10.62865907,0.205670308
7.579169452,2.210415274,0.000179452,-0.000699821,,,11.32608038,0.822386602,-10.06029464,-21.34125696,0.417929897
7.580636315,0.43172669,0.000109527,-0.000252029,,,11.3457108,1.042067962,-8.50298233,-17.3323613,0.336407906
7.580636315,0.43172669,0.000109527,-0.000252029,,,11.34663474,0.974813387,-8.980415056,-18.55814885,0.359988625
7.581984824,0.215863345,5.96628E-05,-0.000133449,,,11.34901954,1.976637172,-1.625643361,-0.420570047,0.007855761
7.583333333,0,0,0,,,11.35132391,1.658155962,-4.010215577,-6.16218178,0.115903761
7.583333333,0,0,0,,,11.35573155,1.863567518,-2.474041693,-2.457107126,0.045803535
7.583333333,0,0,0,,,11.3774742,0.062836422,-15.20798754,-35.29876699,0.571391282
7.594214687,2,0.000189467,-0.000682448,,,11.38477644,0.248288665,-13.96989621,-31.87974776,0.546001712
7.594214687,2,0.000189467,-0.000682448,,,11.38965347,1.837683362,-2.656826727,-2.92364025,0.053692306
7.599125327,1.930900745,0.000197747,-0.00067781,,,11.39801291,0.754281682,-10.51222366,-22.58723422,0.418870606
7.5991764,2.025989216,0.000189648,-0.000684704,,,11.40054102,0.944616317,-9.175763928,-19.10958496,0.357349908
7.5991764,2.025989216,0.000189648,-0.000684704,,,11.40157812,1.075674371,-8.243659081,-16.72119548,0.312951007
7.604035968,1.86180149,0.000204571,-0.000671816,,,11.40211084,1.272137855,-6.828833564,-13.15010896,0.245100831
7.608946608,1.792702235,0.000210008,-0.000664491,,,11.42827918,0.031647214,-15.41187869,-35.86886111,0.551184361
7.608946608,1.792702235,0.000210008,-0.000664491,,,11.45255719,1.972265755,-1.624528629,-0.499261984,0.008922336
7.610250486,2.078593035,0.000187968,-0.000686964,,,11.45447188,1.768997858,-3.149775669,-4.162292145,0.074119279
7.621324571,2.131196853,0.000183659,-0.000686445,,,11.45497729,0.181954696,-14.40504523,-33.09675348,0.525928388
7.627292768,1.61782139,0.000217637,-0.000638963,,,11.45598116,0.976830752,-8.92957263,-18.52277754,0.333708739
7.627292768,1.61782139,0.000217637,-0.000638963,,,11.45794219,1.04063423,-8.475067594,-17.36010187,0.312784386
7.632398657,2.183800672,0.00017674,-0.000683101,,,11.46113481,0.374769021,-13.10322643,-29.54818119,0.49297835
7.636017738,1.404148745,0.000218017,-0.00059892,,,11.46771539,0.626326029,-11.37979732,-24.93015278,0.433248984
7.641629366,1.189188944,0.000208895,-0.000545798,,,11.47177943,0.824253843,-10.00108607,-21.3079054,0.376718831
7.644127652,0.972941988,0.000190848,-0.000478898,,,11.47965072,1.399177371,-5.877260736,-10.84752451,0.19200999
7.644127652,0.972941988,0.000190848,-0.000478898,,,11.48064799,1.194774982,-7.362078509,-14.55624245,0.258439398
7.645776178,0.755904541,0.000163968,-0.000397592,,,11.48594305,0.472715864,-12.43102238,-27.74776488,0.463694538
7.645776178,0.755904541,0.000163968,-0.000397592,,,11.48734595,0.526344907,-12.06334338,-26.76334225,0.451171487
7.647613244,0.539885998,0.000128482,-0.000302298,,,11.49282624,1.941538418,-1.843282196,-1.052586871,0.01842855
7.649206031,0.323945053,8.4137E-05,-0.000192534,,,11.49777449,0.155681468,-14.57649957,-33.57748265,0.511160201
7.65055454,0.108081708,3.05264E-05,-6.80E-05,,,11.50258563,1.500899607,-5.123304385,-9.005947139,0.156844799
7.65055454,0.108081708,3.05264E-05,-6.80E-05,,,11.50568228,1.646193854,-4.04814197,-6.379211172,0.110591305
7.653556264,2,0.000184983,-0.000667797,,,11.50813525,1.553560663,-4.733257955,-8.053408105,0.139645693
7.653556264,2,0.000184983,-0.000667797,,,11.51848121,0.851390703,-9.796793632,-20.81239379,0.356239283
7.658466904,1.930900745,0.000193375,-0.000663811,,,11.52812807,1.165257798,-7.559762397,-15.0934564,0.259501366
7.658517977,2.025989216,0.000184846,-0.000669492,,,11.54711422,1.825480833,-2.698196557,-3.143913087,0.053278973
7.663377545,1.86180149,0.00020027,-0.000658466,,,11.54798546,1.969272663,-1.617152169,-0.55315684,0.009411196
7.663377545,1.86180149,0.00020027,-0.000658466,,,11.55374904,0.34556068,-13.28516164,-30.08128113,0.462877448
7.66347969,2.051978432,0.000184054,-0.000670519,,,11.5592021,0.026659043,-15.4379999,-35.94836962,0.495831686
7.66347969,2.051978432,0.000184054,-0.000670519,,,11.5619416,0.658739521,-11.13155714,-24.33556799,0.395054195
7.674553776,2.104582251,0.000180352,-0.000670237,,,11.58094806,1.359104255,-6.138342142,-11.57506606,0.192000459
7.685627861,2.157186069,0.000173968,-0.000667105,,,11.58552468,0.125049202,-14.77428934,-34.1350392,0.478320353
7.695779439,1.731721622,0.000207802,-0.000640125,,,11.59357936,1.848843661,-2.509133884,-2.72277245,0.044961527
7.695779439,1.731721622,0.000207802,-0.000640125,,,11.59654624,0.319287452,-13.45727579,-30.56232137,0.450885582
7.700069864,1.512039799,0.000214297,-0.000609056,,,11.59880589,0.980858387,-8.858236477,-18.45092111,0.299769298
7.700069864,1.512039799,0.000214297,-0.000609056,,,11.60045783,1.034605288,-8.474844184,-17.47170223,0.284256671
7.708794834,1.298367155,0.000209993,-0.000564564,,,11.60864338,0.68587638,-10.93161748,-23.83853948,0.374253203
7.708794834,1.298367155,0.000209993,-0.000564564,,,11.61335635,1.666630317,-3.863672628,-6.010652569,0.097651563
7.71129312,1.082120198,0.00019685,-0.000506628,,,11.61707628,0.881572171,-9.556840728,-20.26194987,0.322505139
7.71129312,1.082120198,0.00019685,-0.000506628,,,11.62299774,0.469522744,-12.42524762,-27.80285613,0.415859145
7.712897841,2,0.000180445,-0.000653434,,,11.62466314,0.533186312,-11.98652963,-26.63524133,0.40286174
7.712897841,2,0.000180445,-0.000653434,,,11.624825,1.133682011,-7.758168894,-15.66884978,0.251199584
7.71358073,0.86438244,0.000174783,-0.000433973,,,11.62842814,1.329587071,-6.339470667,-12.11084855,0.194356469
7.71358073,0.86438244,0.000174783,-0.000433973,,,11.6509007,1.48415862,-5.20173109,-9.310305481,0.147257793
7.714590173,0.648045305,0.00014432,-0.000347464,,,11.65748872,1.546673081,-4.739354737,-8.179154212,0.128874721
7.714590173,0.648045305,0.00014432,-0.000347464,,,11.65982148,1.689993145,-3.676629612,-5.588944169,0.088143982
7.716427238,0.432026762,0.000105243,-0.000246496,,,11.66099705,1.974115844,-1.547090591,-0.465975074,0.007450303
7.716427238,0.432026762,0.000105243,-0.000246496,,,11.66188305,0.251529559,-13.90956288,-31.80451116,0.435376278
7.717775747,0.216163417,5.73419E-05,-0.000130884,,,11.67242524,1.878585552,-2.263116909,-2.186782033,0.034446387
7.717775747,0.216163417,5.73419E-05,-0.000130884,,,11.67380272,0.438333536,-12.63050291,-28.37374537,0.403808003
7.717808481,1.930900745,0.000188933,-0.000650111,,,11.68010328,0.565400747,-11.7527129,-26.04390601,0.378263465
7.717808481,1.930900745,0.000188933,-0.000650111,,,11.68677876,0.753616518,-10.43985417,-22.59937885,0.335736319
7.717859554,2.025989216,0.000179969,-0.000654563,,,11.70236488,1.260721527,-6.819294095,-13.36136521,0.202790482
7.71875,0,0,0,,,11.70726478,1.449118479,-5.443451398,-9.945241671,0.151021401
7.722821267,2.051978432,0.00017882,-0.000655012,,,11.71264794,1.574407326,-4.519186624,-7.677920424,0.116443323
7.72778298,2.077967649,0.000177,-0.000654775,,,11.72210038,0.125049202,-14.76333573,-34.12596401,0.424718463
7.72778298,2.077967649,0.000177,-0.000654775,,,11.72363564,1.755781548,-3.168688687,-4.401501526,0.06663183
7.738857066,2.130571467,0.000171162,-0.00065187,,,11.73042331,0.469964549,-12.40316173,-27.79224785,0.379155095
7.750210376,1.800820877,0.000199099,-0.000635383,,,11.73505847,0.533368192,-11.96415406,-26.62999576,0.366600964
7.768556536,1.625940032,0.00020718,-0.000614122,,,11.73586671,0.026659043,-15.42981261,-35.93398321,0.425118094
7.772239418,2,0.000175861,-0.000639409,,,11.73586691,0.319287452,-13.43783406,-30.55668717,0.399670713
7.772239418,2,0.000175861,-0.000639409,,,11.76007146,0.684816692,-10.90564403,-23.85714793,0.329771215
7.772239418,2,0.000175861,-0.000639409,,,11.76201873,1.543068032,-4.737495829,-8.245057745,0.120470359
7.772239418,2,0.000175861,-0.000639409,,,11.76322358,1.480293646,-5.199594682,-9.381175299,0.136686966
7.772239418,2,0.000175861,-0.000639409,,,11.76552084,0.880533362,-9.527560261,-20.28171093,0.285842929
7.77284696,1.406258209,0.000208467,-0.000578375,,,11.77326956,1.132643201,-7.726225363,-15.6893386,0.223841703
7.77284696,1.406258209,0.000208467,-0.000578375,,,11.77947884,1.689993145,-3.644241486,-5.589357454,0.081038953
7.777201131,2.025989216,0.000175021,-0.000639965,,,11.77985622,1.328527383,-6.30615227,-12.13166094,0.173632904
7.777201131,2.025989216,0.000175021,-0.000639965,,,11.78356308,0.345932849,-13.24892845,-30.06593707,0.379294203
7.778458589,1.191298408,0.000200025,-0.000529219,,,11.78972504,1.878585552,-2.231322293,-2.186871735,0.031796518
7.778458589,1.191298408,0.000200025,-0.000529219,,,11.79082321,0.979514657,-8.818640306,-18.47705039,0.257089942
7.780746198,0.97356065,0.000182825,-0.000465558,,,11.79247515,1.033261557,-8.434541283,-17.49802649,0.244114153
7.782162844,2.051978432,0.000173488,-0.000639829,,,11.80636472,0.657833045,-11.08514482,-24.3504592,0.321562485
7.782162844,2.051978432,0.000173488,-0.000639829,,,11.81272772,1.974115844,-1.505655269,-0.465979725,0.006718159
7.782394724,0.756523204,0.000157158,-0.00038764,,,11.81375977,0.155681468,-14.54795821,-33.55780557,0.387944927
7.783404167,0.540186069,0.00012316,-0.000295427,,,11.8210679,1.663593488,-3.830001608,-6.066393434,0.085092348
7.783404167,0.540186069,0.00012316,-0.000295427,,,11.82699491,1.354788782,-6.102903902,-11.65574723,0.160656983
7.784996954,0.324245125,8.06506E-05,-0.00018863,,,11.86145594,0.182326864,-14.36221712,-33.06604418,0.368465374
7.784996954,0.324245125,8.06506E-05,-0.00018863,,,11.86192661,0.848987284,-9.73001344,-20.85769255,0.268776318
7.785971207,0.108081708,2.92197E-05,-6.67E-05,,,11.86496738,1.848843661,-2.435740872,-2.723066619,0.037308718
7.787124557,2.077967649,0.000171264,-0.000638992,,,11.8674262,0.031647214,-15.39065781,-35.8332401,0.375069921
7.787124557,2.077967649,0.000171264,-0.000638992,,,11.87157347,1.16285438,-7.485247296,-15.14092402,0.198809021
7.79208627,2.103956865,0.00016835,-0.000637447,,,11.87507871,0.474889226,-12.34666224,-27.69895553,0.33083672
7.79208627,2.103956865,0.00016835,-0.000637447,,,11.87898328,0.528299313,-11.97539033,-26.7205538,0.321701381
7.79208627,2.103956865,0.00016835,-0.000637447,,,11.88561079,0.376514747,-13.02557454,-29.50185586,0.340433158
7.804641313,1.869920132,0.000188924,-0.0006284,,,11.90269016,1.535826422,-4.756414255,-8.376876672,0.109143706
7.829179563,2,0.000171419,-0.000626338,,,11.90370511,1.482946409,-5.145761785,-9.33405316,0.12117935
7.829179563,2,0.000171419,-0.000626338,,,11.90392592,0.627044699,-11.28307895,-24.91290527,0.298404908
7.834141276,2.025989216,0.000170201,-0.000626337,,,11.90655644,1.822444005,-2.62376597,-3.199139099,0.04228074
7.837043207,1.739840264,0.000196725,-0.000613579,,,11.90821987,0.822003637,-9.911764698,-21.35025393,0.262439231
7.837043207,1.739840264,0.000196725,-0.000613579,,,11.91871216,1.189115779,-7.285195057,-14.66401244,0.184743137
7.839102989,2.051978432,0.000168269,-0.000625623,,,11.91871688,1.631949045,-4.041588376,-6.638579316,0.085731983
7.841333632,1.520158441,0.000203811,-0.000587456,,,11.92347768,1.383905507,-5.867732173,-11.1285429,0.141205333
7.844064703,2.077967649,0.000165625,-0.00062419,,,11.92404679,0.063278227,-15.17245801,-35.24882371,0.352994822
7.845624057,1.300476618,0.00020042,-0.000546738,,,11.92515252,1.969272663,-1.514379247,-0.553181873,0.007287797
7.845624057,1.300476618,0.00020042,-0.000546738,,,11.93329143,0.973490552,-8.830826474,-18.58767508,0.226886861
7.845624057,1.300476618,0.00020042,-0.000546738,,,11.93525247,1.03729403,-8.374252863,-17.42563058,0.213578315
7.845624057,1.300476618,0.00020042,-0.000546738,,,11.94582812,0.250034391,-13.89066698,-31.81979426,0.332989636
7.845624057,1.300476618,0.00020042,-0.000546738,,,11.97328726,0.031631013,-15.38701066,-35.82713385,0.336413855
7.845624057,1.300476618,0.00020042,-0.000546738,,,11.97452331,1.937933369,-1.739607814,-1.117590862,0.014068446
7.847911666,1.08273886,0.00018804,-0.000492077,,,11.982668,0.753961543,-10.37882191,-22.5926134,0.255303762
7.850199276,0.865001102,0.000167078,-0.000422786,,,11.98480628,1.754753049,-3.112637042,-4.420584069,0.054252202
7.850199276,0.865001102,0.000167078,-0.000422786,,,11.98824662,0.941457997,-9.048704994,-19.17163339,0.22078894
7.851208718,0.648663967,0.000138017,-0.000339424,,,11.99121127,1.068469197,-8.139504053,-16.85849442,0.196069281
7.852218161,0.432326833,0.000100638,-0.000241312,,,11.99438236,1.255827182,-6.785990182,-13.45275921,0.1583106
7.852218161,0.432326833,0.000100638,-0.000241312,,,12.01439918,0.182260816,-14.35169197,-33.06053782,0.314359541
7.852218161,0.432326833,0.000100638,-0.000241312,,,12.02243532,1.968660706,-1.496951126,-0.564210493,0.006813358
7.852218161,0.432326833,0.000100638,-0.000241312,,,12.03554066,0.376450001,-13.00933548,-29.49917961,0.290943768
7.852218161,0.432326833,0.000100638,-0.000241312,,,12.04590995,0.973000652,-8.813224803,-18.59710083,0.202303343
7.852218161,0.432326833,0.000100638,-0.000241312,,,12.04691357,1.036208374,-8.360600601,-17.44599757,0.190863541
7.853192414,0.216163417,5.4773E-05,-0.000128314,,,12.05385579,0.626979953,-11.26083767,-24.91283323,0.255105881
7.854166667,0,0,0,,,12.0555964,1.819949121,-2.60972074,-3.244292809,0.03739417
7.859072249,1.939019387,0.000177151,-0.000619196,,,12.05587846,0.155601773,-14.53255327,-33.54792508,0.301641129
7.859072249,1.939019387,0.000177151,-0.000619196,,,12.06116311,0.821937589,-9.885525912,-21.3515187,0.224070481
7.886119709,2,0.000166944,-0.000613726,,,12.06482037,1.629503317,-4.028615612,-6.683230057,0.075128564
7.886119709,2,0.000166944,-0.000613726,,,12.06775212,1.186620896,-7.273416686,-14.71032006,0.159572926
7.891081422,2.025989216,0.00016531,-0.000613148,,,12.06901731,0.474805474,-12.32240628,-27.69699922,0.269773057
7.891474144,1.808939519,0.000187667,-0.000608121,,,12.06958117,1.381459779,-5.855468125,-11.17376602,0.122795756
7.896043135,2.051978432,0.000162954,-0.000611845,,,12.07292189,0.528215561,-11.94947678,-26.71930053,0.262310704
7.909820304,1.634058674,0.000196059,-0.000591086,,,12.09167924,1.532662802,-4.7401092,-8.434944119,0.091538213
7.914110729,1.414376851,0.000198028,-0.000559919,,,12.09269418,1.47978279,-5.129620524,-9.392275994,0.101424427
7.914110729,1.414376851,0.000198028,-0.000559919,,,12.09595661,1.845833277,-2.407333207,-2.777485126,0.030792023
7.915077134,1.19191707,0.000190499,-0.000513615,,,12.10368351,0.026645396,-15.41723886,-35.91170895,0.290460972
7.915077134,1.19191707,0.000190499,-0.000513615,,,12.10973766,0.848508554,-9.689453421,-20.86673638,0.208025231
7.916012395,1.939019387,0.000172707,-0.00060741,,,12.11467473,1.159444959,-7.46156141,-15.20452134,0.156191818
7.917364744,0.974179312,0.000174286,-0.000453253,,,12.13044493,0.345783049,-13.21317561,-30.05882786,0.263164646
7.91901327,0.757141866,0.000149905,-0.000378434,,,12.14039441,0.124985188,-14.73916164,-34.10610943,0.274239405
7.920022712,0.540804731,0.000117511,-0.000289151,,,12.14224898,1.973600343,-1.435095938,-0.475267426,0.005086719
7.920022712,0.540804731,0.000117511,-0.000289151,,,12.15324657,0.657683245,-11.03209956,-24.35087302,0.22324891
7.920413621,0.324245125,7.6877E-05,-0.000184847,,,12.15909694,1.657934985,-3.799690593,-6.16955573,0.062735458
7.920413621,0.324245125,7.6877E-05,-0.000184847,,,12.16502394,1.349130279,-6.07470666,-11.76049659,0.115819412
7.921387874,0.108081708,2.78254E-05,-6.55E-05,,,12.17192421,0.319124006,-13.3948557,-30.54626326,0.251969133
7.943059854,2,0.000162367,-0.00060165,,,12.17412338,1.876167498,-2.164461852,-2.230618055,0.022752859
7.943059854,2,0.000162367,-0.00060165,,,12.19188186,0.97717075,-8.759962334,-18.52159071,0.17005293
7.945905081,1.878038774,0.000177195,-0.000600608,,,12.19272728,1.030415796,-8.378206067,-17.55203519,0.162026582
7.945905081,1.878038774,0.000177195,-0.000600608,,,12.19945715,1.683819141,-3.600069163,-5.701922774,0.05540406
7.948021568,2.025989216,0.000160314,-0.000600461,,,12.20182112,0.68425421,-10.83904374,-23.86509304,0.206798826
7.97295254,1.939019387,0.000168254,-0.000596238,,,12.21051597,0.878597595,-9.461008427,-20.31802676,0.179759567
7.978306976,1.747958906,0.000185142,-0.000589406,,,12.21194656,1.321954343,-6.265438462,-12.25367588,0.113663476
7.978306976,1.747958906,0.000185142,-0.000589406,,,12.21250946,0.469756362,-12.34285515,-27.78717708,0.226590514
7.9825974,1.528277083,0.000192698,-0.000567816,,,12.2144816,1.128353395,-7.670010509,-15.77023945,0.143132674
7.9825974,1.528277083,0.000192698,-0.000567816,,,12.21714462,0.533160005,-11.89898176,-26.6270611,0.219101486
7.98445424,1.300638341,0.000190083,-0.000529932,,,12.23010694,0.251400798,-13.86058736,-31.78567386,0.237742983
7.98445424,1.300638341,0.000190083,-0.000529932,,,12.2318015,1.535204011,-4.696850827,-8.389401749,0.077280047
7.984530212,1.083357522,0.000178743,-0.000478818,,,12.23300635,1.472429625,-5.159431736,-9.525963052,0.087143552
7.984530212,1.083357522,0.000178743,-0.000478818,,,12.25413748,1.750917766,-3.090354538,-4.490164251,0.040994501
7.986817821,0.865619764,0.000158944,-0.000412548,,,12.26174993,0.438109149,-12.55954219,-28.36562207,0.214491586
7.986817821,0.865619764,0.000158944,-0.000412548,,,12.27480795,0.56470266,-11.67218494,-26.04958663,0.19940524
7.987827264,0.649282629,0.000131354,-0.000332036,,,12.27697011,0.124985188,-14.73357604,-34.10118698,0.22845964
7.987827264,0.649282629,0.000131354,-0.000332036,,,12.27971351,1.565931348,-4.462248712,-7.833480427,0.067918046
7.988080101,0.432576241,9.57559E-05,-0.000236499,,,12.28034812,0.026645396,-15.41289743,-35.90392108,0.230202629
7.988080101,0.432576241,9.57559E-05,-0.000236499,,,12.28170376,0.751616006,-10.35380322,-22.63464533,0.178089073
7.98860908,0.216163417,5.20572E-05,-0.000125927,,,12.28870865,1.440168802,-5.388201835,-10.11056084,0.085603991
7.98860908,0.216163417,5.20572E-05,-0.000125927,,,12.28968041,1.253985992,-6.748924602,-13.48767136,0.112070312
7.989583333,0,0,0,,,12.29951777,1.876167498,-2.143377961,-2.230662122,0.019413008
8,2,0.00015749,-0.000590113,,,12.30445023,1.973600343,-1.406783772,-0.475269865,0.004159503
8,2,0.00015749,-0.000590113,,,12.31124488,0.319124006,-13.38531256,-30.54315348,0.20777054
8,2,0.00015749,-0.000590113,,,12.32737178,1.683819141,-3.579972332,-5.702093053,0.046744399
8.002845226,1.878038774,0.000172743,-0.000590295,,,12.33009636,0.469653656,-12.33360066,-27.78745175,0.191546813
8.029892686,1.939019387,0.000163845,-0.000585829,,,12.33851922,0.532843524,-11.89011468,-26.63154299,0.184039426
8.029892686,1.939019387,0.000163845,-0.000585829,,,12.34462964,1.534386841,-4.686157117,-8.404465614,0.066193389
8.032737912,1.817058161,0.000175904,-0.000583811,,,12.35241992,1.471398681,-5.149639779,-9.544978382,0.073849141
8.032737912,1.817058161,0.000175904,-0.000583811,,,12.35658387,0.683382674,-10.82868565,-23.88024186,0.165706397
8.051084072,1.642177316,0.000184458,-0.000570644,,,12.3622295,0.877743231,-9.448699312,-20.33363589,0.144663466
8.051084072,1.642177316,0.000184458,-0.000570644,,,12.36619514,1.12749903,-7.655753705,-15.78626416,0.115401862
8.052940912,1.414538573,0.000187179,-0.000542478,,,12.36670931,1.321082807,-6.249812509,-12.27005022,0.091509165
8.053907317,1.192078793,0.000180352,-0.000499283,,,12.36881869,0.345696531,-13.19674972,-30.05551576,0.188285097
8.05398329,0.974797974,0.00016535,-0.000442134,,,12.37186374,0.155601773,-14.51811912,-33.53726388,0.196325895
8.05398329,0.974797974,0.00016535,-0.000442134,,,12.38205596,1.657246616,-3.770301063,-6.182370424,0.04650324
8.055631816,0.757760528,0.000142306,-0.000370068,,,12.38607249,1.845833277,-2.359132977,-2.77762247,0.021183232
8.055631816,0.757760528,0.000142306,-0.000370068,,,12.38812769,0.976065605,-8.742961998,-18.54208168,0.128330377
8.05582219,2,0.000153281,-0.000580214,,,12.38897312,1.029310651,-8.360682809,-17.57264062,0.122316787
8.055884653,0.541054139,0.000111556,-0.000283291,,,12.4102531,0.656545112,-11.01344413,-24.37017655,0.153867083
8.056275561,0.324494533,7.29584E-05,-0.00018148,,,12.41243427,0.031631013,-15.37581999,-35.80791787,0.186418505
8.05680454,0.108081708,2.63618E-05,-6.44E-05,,,12.42037854,1.347390294,-6.051067092,-11.79293027,0.080724989
8.05680454,0.108081708,2.63618E-05,-6.44E-05,,,12.4256298,1.968660706,-1.42680192,-0.564218693,0.004088559
8.059785372,1.878038774,0.000168348,-0.000580786,,,12.42943755,0.182174298,-14.3316898,-33.04900228,0.176906983
8.059785372,1.878038774,0.000168348,-0.000580786,,,12.44075667,1.819260752,-2.551784653,-3.256914715,0.022595847
8.085714876,1.939019387,0.000159729,-0.000576698,,,12.46074625,0.846531873,-9.661567492,-20.90265544,0.124811212
8.089678058,1.817058161,0.00017143,-0.000575111,,,12.46568331,1.157468278,-7.428031995,-15.24166497,0.094181985
8.089678058,1.817058161,0.00017143,-0.000575111,,,12.48078071,0.063175521,-15.1560187,-35.22790345,0.163631921
8.111644381,2,0.000150066,-0.000571857,,,12.49054592,1.937116199,-1.657630867,-1.132348469,0.007270305
8.115607562,1.878038774,0.000164145,-0.000572457,,,12.50016758,0.376044171,-12.97780989,-29.49806364,0.14679434
8.119570744,1.756077549,0.000173366,-0.000568775,,,12.50813936,0.474300232,-12.28922429,-27.70049021,0.139316796
8.119570744,1.756077549,0.000173366,-0.000568775,,,12.51064378,1.626274393,-3.985484067,-6.742428339,0.040132719
8.119570744,1.756077549,0.000173366,-0.000568775,,,12.51441548,0.81969431,-9.848290847,-21.39201259,0.114355149
8.119570744,1.756077549,0.000173366,-0.000568775,,,12.51523463,0.527530239,-11.91494931,-26.7271288,0.134254369
8.119570744,1.756077549,0.000173366,-0.000568775,,,12.51879767,1.528642915,-4.708048405,-8.508749188,0.049306253
8.119570744,1.756077549,0.000173366,-0.000568775,,,12.51935254,1.183775766,-7.232269477,-14.76366084,0.082296518
8.119570744,1.756077549,0.000173366,-0.000568775,,,12.52536007,1.475582823,-5.098905434,-9.469540822,0.053825956
8.119570744,1.756077549,0.000173366,-0.000568775,,,12.52667977,0.031544507,-15.3745654,-35.80627787,0.149365301
8.121427583,1.528438806,0.000181522,-0.00055013,,,12.53344926,0.625729426,-11.22198505,-24.93244764,0.123228676
8.123284423,1.300800063,0.000179399,-0.000515159,,,12.53373132,0.97025352,-8.770845585,-18.64806325,0.098018738
8.123284423,1.300800063,0.000179399,-0.000515159,,,12.53473493,1.033461241,-8.316679113,-17.49730744,0.092596964
8.123360395,1.083519244,0.000168919,-0.000466717,,,12.53544137,1.968455493,-1.415422521,-0.567914674,0.003342358
